epoch,accuracy,loss,val_accuracy,val_loss
38,0.9714950323104858,0.07321225106716156,0.931506872177124,0.30577632784843445
39,0.9767306447029114,0.06913437694311142,0.9383561611175537,0.3108179569244385
40,0.9784758687019348,0.05891767144203186,0.9452054500579834,0.34300634264945984
41,0.9848749041557312,0.048383839428424835,0.9383561611175537,0.3177749216556549
42,0.9808027744293213,0.0614069402217865,0.9452054500579834,0.296257883310318
43,0.9848749041557312,0.04846183583140373,0.931506872177124,0.2982291579246521
44,0.9831297397613525,0.04896141588687897,0.9109588861465454,0.34591659903526306
45,0.9837114810943604,0.0474851131439209,0.9246575236320496,0.34656158089637756
46,0.9895287752151489,0.03891512751579285,0.9246575236320496,0.4055406153202057
47,0.9837114810943604,0.04797539487481117,0.9452054500579834,0.3386704921722412
48,0.9831297397613525,0.045532017946243286,0.9589040875434875,0.3386526107788086
49,0.9877836108207703,0.04006742313504219,0.9383561611175537,0.30766981840133667
50,0.9895287752151489,0.03251509368419647,0.9178082346916199,0.3601335883140564
51,0.9895287752151489,0.04190034046769142,0.9520547986030579,0.35249418020248413
52,0.9918557405471802,0.028783472254872322,0.9383561611175537,0.33516445755958557
53,0.9895287752151489,0.03621399775147438,0.931506872177124,0.3737550973892212
54,0.9831297397613525,0.04810691252350807,0.8972602486610413,0.44174909591674805
55,0.9784758687019348,0.05363432690501213,0.9452054500579834,0.3712154030799866
56,0.9848749041557312,0.042602986097335815,0.9452054500579834,0.3034471571445465
57,0.9889470338821411,0.033177345991134644,0.9246575236320496,0.42318955063819885
58,0.9889470338821411,0.03773415833711624,0.931506872177124,0.483151376247406
59,0.9866201281547546,0.041065070778131485,0.9383561611175537,0.34695127606391907
60,0.985456645488739,0.03624474257230759,0.9109588861465454,0.41551101207733154
61,0.992437481880188,0.02910991944372654,0.9383561611175537,0.38570958375930786
62,0.9889470338821411,0.03230472281575203,0.931506872177124,0.4066590368747711
63,0.9936009049415588,0.026541821658611298,0.9452054500579834,0.37066134810447693
64,0.9889470338821411,0.032710783183574677,0.9383561611175537,0.39046183228492737
65,0.9883653521537781,0.037091609090566635,0.9452054500579834,0.31644734740257263
66,0.9947643876075745,0.020442357286810875,0.9383561611175537,0.3720780611038208
67,0.9930192232131958,0.02140187844634056,0.931506872177124,0.4444519579410553
68,0.9970913529396057,0.01627461053431034,0.9452054500579834,0.4057712256908417
69,0.9953461289405823,0.01770038530230522,0.931506872177124,0.3951088488101959
70,0.9936009049415588,0.019804392009973526,0.9246575236320496,0.3074707090854645
71,0.9901105165481567,0.02689397521317005,0.8835616707801819,0.5037554502487183
72,0.9825479984283447,0.04471871629357338,0.9452054500579834,0.36970648169517517
73,0.992437481880188,0.024948811158537865,0.931506872177124,0.32035139203071594
0,0.4403723180294037,1.6168241500854492,0.5616438388824463,1.1798315048217773
1,0.7073880434036255,0.8719563484191895,0.7534246444702148,0.7650898694992065
2,0.7894124388694763,0.6179213523864746,0.835616409778595,0.5581467151641846
3,0.8429319262504578,0.48670458793640137,0.8493150472640991,0.5198073983192444
4,0.8801628947257996,0.3842233419418335,0.8835616707801819,0.44908279180526733
5,0.9092495441436768,0.32137927412986755,0.8904109597206116,0.401561439037323
6,0.9028505086898804,0.2977825701236725,0.9041095972061157,0.4091890752315521
7,0.9208842515945435,0.2664431929588318,0.9109588861465454,0.3536193072795868
8,0.9255381226539612,0.2496786266565323,0.8767123222351074,0.46548768877983093
9,0.9360092878341675,0.21829406917095184,0.9178082346916199,0.31727010011672974
10,0.9255381226539612,0.224045991897583,0.9041095972061157,0.41550472378730774
11,0.9284467697143555,0.21957936882972717,0.8904109597206116,0.39037618041038513
12,0.9394997358322144,0.19456972181797028,0.931506872177124,0.35271090269088745
13,0.948225736618042,0.16046757996082306,0.9452054500579834,0.36800768971443176
14,0.9528796076774597,0.15744732320308685,0.931506872177124,0.3347785472869873
15,0.9552065134048462,0.15186217427253723,0.9383561611175537,0.3161948025226593
16,0.9493891596794128,0.1470295488834381,0.9246575236320496,0.31816181540489197
17,0.9522978663444519,0.14432218670845032,0.9109588861465454,0.42511433362960815
18,0.9534612894058228,0.1349254995584488,0.9178082346916199,0.3682307004928589
19,0.9522978663444519,0.13626466691493988,0.9383561611175537,0.3567407429218292
20,0.9709133505821228,0.10612265765666962,0.931506872177124,0.3217442035675049
21,0.9639325141906738,0.11024773120880127,0.9178082346916199,0.40805065631866455
22,0.9674229025840759,0.10981198400259018,0.931506872177124,0.3462909758090973
23,0.963350772857666,0.1074710413813591,0.9178082346916199,0.3386761546134949
24,0.9645142555236816,0.11555170267820358,0.9452054500579834,0.32050037384033203
25,0.9674229025840759,0.09571138769388199,0.9383561611175537,0.35805743932724
26,0.9726585149765015,0.09268859773874283,0.9246575236320496,0.3285492956638336
27,0.9680046439170837,0.09682044386863708,0.9109588861465454,0.40965384244918823
28,0.970331609249115,0.09403350949287415,0.9246575236320496,0.40315771102905273
29,0.9755671620368958,0.08636800944805145,0.931506872177124,0.35683873295783997
30,0.9714950323104858,0.08638755232095718,0.931506872177124,0.3414907157421112
31,0.9802210330963135,0.07478750497102737,0.9178082346916199,0.4225104749202728
32,0.9749854803085327,0.08740931749343872,0.9520547986030579,0.3563428521156311
33,0.9773123860359192,0.06978925317525864,0.9109588861465454,0.381115585565567
34,0.977894127368927,0.06762173771858215,0.9041095972061157,0.3757754862308502
35,0.9784758687019348,0.06655336916446686,0.931506872177124,0.3523620069026947
36,0.985456645488739,0.05722053349018097,0.8972602486610413,0.441465824842453
37,0.9691681265830994,0.07898177206516266,0.9246575236320496,0.4086196720600128
38,0.9749854803085327,0.07204420119524002,0.9109588861465454,0.4140995442867279
39,0.9808027744293213,0.06414084881544113,0.931506872177124,0.3672086000442505
40,0.9872018694877625,0.053351353853940964,0.9383561611175537,0.4245796501636505
41,0.9813845157623291,0.05740997940301895,0.931506872177124,0.37874656915664673
42,0.9813845157623291,0.058991044759750366,0.931506872177124,0.4555215835571289
43,0.985456645488739,0.05106325447559357,0.9452054500579834,0.4173141121864319
44,0.9860383868217468,0.04996667057275772,0.9246575236320496,0.428035169839859
45,0.9802210330963135,0.052115220576524734,0.9452054500579834,0.4265180230140686
46,0.9808027744293213,0.057959701865911484,0.9520547986030579,0.40237605571746826
47,0.9744037389755249,0.07254858314990997,0.931506872177124,0.3998674750328064
48,0.9837114810943604,0.050284720957279205,0.931506872177124,0.41541942954063416
49,0.9866201281547546,0.04274792969226837,0.9383561611175537,0.453039288520813
50,0.9889470338821411,0.043213218450546265,0.9383561611175537,0.39428597688674927
51,0.9831297397613525,0.0544767789542675,0.9178082346916199,0.4361513555049896
52,0.9883653521537781,0.038413211703300476,0.931506872177124,0.4278505742549896
53,0.985456645488739,0.04666517302393913,0.9178082346916199,0.40327927470207214
54,0.9901105165481567,0.035894960165023804,0.931506872177124,0.4573896825313568
55,0.9889470338821411,0.033688440918922424,0.931506872177124,0.45857447385787964
56,0.9819662570953369,0.05930739641189575,0.9109588861465454,0.41298627853393555
57,0.9883653521537781,0.039887309074401855,0.9178082346916199,0.4086224138736725
0,0.32867947220802307,1.803343653678894,0.5136986374855042,1.447400450706482
1,0.6172193288803101,1.1201850175857544,0.6712328791618347,0.9121873378753662
2,0.7079697251319885,0.7692239284515381,0.7534246444702148,0.7236315011978149
3,0.7870855331420898,0.6030309796333313,0.7739726305007935,0.6538327932357788
4,0.8400232791900635,0.48482975363731384,0.8698630332946777,0.5000803470611572
5,0.874927282333374,0.4081191122531891,0.8904109597206116,0.44705283641815186
6,0.8900523781776428,0.3508579730987549,0.8904109597206116,0.38362690806388855
7,0.9051774144172668,0.31271401047706604,0.9178082346916199,0.37713196873664856
8,0.9150668978691101,0.2714037299156189,0.8904109597206116,0.3679615259170532
9,0.9226294159889221,0.24448339641094208,0.9178082346916199,0.31539207696914673
10,0.926701545715332,0.23931051790714264,0.9246575236320496,0.34625673294067383
11,0.9272832870483398,0.22741037607192993,0.9109588861465454,0.328520268201828
12,0.9331006407737732,0.20965994894504547,0.9246575236320496,0.31172168254852295
13,0.9540430307388306,0.1715877652168274,0.9178082346916199,0.3108011484146118
14,0.9424083828926086,0.16996441781520844,0.931506872177124,0.28921353816986084
15,0.9552065134048462,0.1578577607870102,0.8767123222351074,0.38007834553718567
16,0.9453170299530029,0.16885608434677124,0.9383561611175537,0.2998312711715698
17,0.9458987712860107,0.15838101506233215,0.8767123222351074,0.3833716809749603
18,0.9522978663444519,0.14380080997943878,0.9383561611175537,0.35136497020721436
19,0.9598603844642639,0.1255674660205841,0.9246575236320496,0.30445578694343567
20,0.9476439952850342,0.14498719573020935,0.9246575236320496,0.3157229423522949
21,0.9598603844642639,0.1315961331129074,0.9246575236320496,0.34782731533050537
22,0.9697498679161072,0.10352904349565506,0.931506872177124,0.33807551860809326
23,0.963350772857666,0.11664960533380508,0.9383561611175537,0.3169246315956116
24,0.9691681265830994,0.09698149561882019,0.9246575236320496,0.3116522431373596
25,0.9709133505821228,0.09345345944166183,0.9589040875434875,0.2891380488872528
26,0.9738219976425171,0.09501796215772629,0.9383561611175537,0.3225378394126892
27,0.9761489033699036,0.08361740410327911,0.9452054500579834,0.330514520406723
28,0.9732402563095093,0.0799717903137207,0.9178082346916199,0.3342248797416687
29,0.9726585149765015,0.0865834429860115,0.9520547986030579,0.31864961981773376
30,0.9749854803085327,0.07608554512262344,0.9246575236320496,0.31931018829345703
31,0.977894127368927,0.06829936057329178,0.9383561611175537,0.34192031621932983
32,0.9709133505821228,0.0823800191283226,0.9452054500579834,0.294450968503952
33,0.9738219976425171,0.07224974781274796,0.9589040875434875,0.3369445204734802
34,0.9767306447029114,0.067598856985569,0.9452054500579834,0.31182074546813965
35,0.9784758687019348,0.0623011477291584,0.9383561611175537,0.3341081738471985
36,0.9720767736434937,0.08478864282369614,0.9178082346916199,0.2985011041164398
37,0.9744037389755249,0.07081247121095657,0.9520547986030579,0.3413149416446686
38,0.9784758687019348,0.06821651756763458,0.9520547986030579,0.3273625671863556
39,0.985456645488739,0.048369936645030975,0.9383561611175537,0.3616752624511719
40,0.9749854803085327,0.07252053171396255,0.9383561611175537,0.29639101028442383
41,0.9819662570953369,0.056538037955760956,0.9109588861465454,0.4234408438205719
42,0.9645142555236816,0.09769144654273987,0.931506872177124,0.36368826031684875
43,0.9691681265830994,0.08045529574155807,0.9452054500579834,0.30988478660583496
44,0.9825479984283447,0.048753492534160614,0.931506872177124,0.3686738610267639
45,0.9860383868217468,0.047865815460681915,0.9589040875434875,0.33842533826828003
46,0.985456645488739,0.04271308332681656,0.9452054500579834,0.35235628485679626
47,0.985456645488739,0.04384727403521538,0.9383561611175537,0.36132872104644775
48,0.9866201281547546,0.0415351428091526,0.9383561611175537,0.3385899066925049
49,0.9895287752151489,0.036525413393974304,0.9589040875434875,0.3364182710647583
50,0.9912739992141724,0.03666532039642334,0.9589040875434875,0.4013598561286926
0,0.4037230908870697,1.76064133644104,0.5410959124565125,1.3683340549468994
1,0.6195462346076965,1.0934662818908691,0.7191780805587769,0.8685172200202942
2,0.749854564666748,0.7479188442230225,0.7602739930152893,0.7062981724739075
3,0.8057010173797607,0.5983249545097351,0.8424657583236694,0.5803568363189697
4,0.8388597965240479,0.4815159738063812,0.8561643958091736,0.5017003417015076
5,0.8598021864891052,0.4079199731349945,0.8698630332946777,0.46549487113952637
6,0.8662012815475464,0.37907513976097107,0.8493150472640991,0.48218315839767456
7,0.9121582508087158,0.30623605847358704,0.9041095972061157,0.36998894810676575
8,0.911576509475708,0.2908807396888733,0.8767123222351074,0.4364278018474579
9,0.9203025102615356,0.2626805901527405,0.8767123222351074,0.36740535497665405
10,0.9243746399879456,0.2404056340456009,0.8561643958091736,0.46350640058517456
11,0.9232111573219299,0.24630434811115265,0.9246575236320496,0.37638649344444275
12,0.9313554167747498,0.22282791137695312,0.9178082346916199,0.38138845562934875
13,0.9365910291671753,0.20625390112400055,0.9109588861465454,0.33856573700904846
14,0.941244900226593,0.19062292575836182,0.9178082346916199,0.39347150921821594
15,0.9400814175605774,0.19961567223072052,0.9383561611175537,0.29934701323509216
16,0.9383362531661987,0.18915629386901855,0.9041095972061157,0.3205074071884155
17,0.941244900226593,0.17966540157794952,0.9246575236320496,0.40558502078056335
18,0.9505526423454285,0.1600801795721054,0.9383561611175537,0.3227646052837372
19,0.955788254737854,0.1532806158065796,0.931506872177124,0.3014114797115326
20,0.9540430307388306,0.14486710727214813,0.9452054500579834,0.3431621789932251
21,0.9528796076774597,0.14104680716991425,0.9178082346916199,0.312475323677063
22,0.9563699960708618,0.13826297223567963,0.931506872177124,0.3406124413013458
23,0.9499709010124207,0.15002571046352386,0.931506872177124,0.35417041182518005
24,0.9616056084632874,0.1264437884092331,0.9246575236320496,0.37775665521621704
25,0.9621872901916504,0.11624876409769058,0.8835616707801819,0.46837589144706726
26,0.9680046439170837,0.11644945293664932,0.8904109597206116,0.45806336402893066
27,0.9645142555236816,0.11486069858074188,0.9041095972061157,0.4624427855014801
28,0.9650959968566895,0.10745629668235779,0.931506872177124,0.3435496389865875
29,0.9674229025840759,0.09854456782341003,0.931506872177124,0.3426572382450104
30,0.9656777381896973,0.10175289213657379,0.931506872177124,0.3866581916809082
31,0.9639325141906738,0.11403593420982361,0.9041095972061157,0.4156482517719269
32,0.9714950323104858,0.0916675254702568,0.931506872177124,0.3348872661590576
33,0.9744037389755249,0.07980397343635559,0.9452054500579834,0.3200571537017822
34,0.9796393513679504,0.07359153777360916,0.9246575236320496,0.3212586045265198
35,0.9691681265830994,0.08260644972324371,0.9109588861465454,0.41123849153518677
36,0.9738219976425171,0.07869313657283783,0.9246575236320496,0.37348082661628723
37,0.977894127368927,0.07483155280351639,0.9041095972061157,0.4081971049308777
38,0.9674229025840759,0.07924280315637589,0.9383561611175537,0.3346835970878601
39,0.9767306447029114,0.07133865356445312,0.8835616707801819,0.44250524044036865
40,0.9784758687019348,0.07262289524078369,0.9178082346916199,0.4276958107948303
41,0.9732402563095093,0.0818580612540245,0.931506872177124,0.3807239830493927
42,0.977894127368927,0.06674949824810028,0.9041095972061157,0.3894475996494293
43,0.9744037389755249,0.07598215341567993,0.9109588861465454,0.3887740671634674
44,0.9755671620368958,0.0733395665884018,0.9041095972061157,0.4214107394218445
45,0.9808027744293213,0.06154749169945717,0.931506872177124,0.3515959084033966
0,0.45666083693504333,1.591914176940918,0.5616438388824463,1.1706598997116089
1,0.6783013343811035,0.8828296661376953,0.7123287916183472,0.7464571595191956
2,0.7853403091430664,0.6245569586753845,0.835616409778595,0.565920352935791
3,0.8347876667976379,0.4857763350009918,0.8493150472640991,0.5051019191741943
4,0.8778359293937683,0.3830587565898895,0.8767123222351074,0.407800555229187
5,0.9051774144172668,0.3242489695549011,0.8698630332946777,0.3983101546764374
6,0.9127399921417236,0.2896172106266022,0.9109588861465454,0.36611509323120117
7,0.9173938632011414,0.263044148683548,0.9041095972061157,0.3680860996246338
8,0.9278650283813477,0.23161670565605164,0.8904109597206116,0.34406280517578125
9,0.933682382106781,0.21164391934871674,0.9041095972061157,0.34587833285331726
10,0.9377545118331909,0.19307535886764526,0.9109588861465454,0.33573073148727417
11,0.9389179944992065,0.19203156232833862,0.9109588861465454,0.36614832282066345
12,0.9522978663444519,0.17064909636974335,0.9041095972061157,0.35212042927742004
13,0.9464805126190186,0.16879311203956604,0.9178082346916199,0.33502131700515747
14,0.9511343836784363,0.14716191589832306,0.9178082346916199,0.29638394713401794
15,0.9418266415596008,0.1587936282157898,0.9246575236320496,0.29963332414627075
16,0.9517161250114441,0.14582638442516327,0.9383561611175537,0.34214985370635986
17,0.9546247720718384,0.13478490710258484,0.9109588861465454,0.30404898524284363
18,0.9598603844642639,0.12114930897951126,0.9178082346916199,0.3321800231933594
19,0.9639325141906738,0.11383591592311859,0.9178082346916199,0.3228166997432709
20,0.9581151604652405,0.11806484311819077,0.9246575236320496,0.3369526267051697
21,0.9668411612510681,0.10263605415821075,0.931506872177124,0.31601858139038086
22,0.9674229025840759,0.1086176186800003,0.9452054500579834,0.3117940425872803
23,0.9744037389755249,0.09744583815336227,0.9246575236320496,0.30035021901130676
24,0.963350772857666,0.10359741002321243,0.9383561611175537,0.3309679329395294
25,0.9680046439170837,0.10178232192993164,0.9383561611175537,0.29923325777053833
26,0.9761489033699036,0.09086914360523224,0.931506872177124,0.33085986971855164
27,0.9738219976425171,0.08415019512176514,0.9246575236320496,0.3168203830718994
28,0.9709133505821228,0.09022170305252075,0.8972602486610413,0.37984439730644226
29,0.9674229025840759,0.09565501660108566,0.9246575236320496,0.3260398507118225
30,0.9790576100349426,0.06941889971494675,0.931506872177124,0.31209447979927063
31,0.977894127368927,0.07721173763275146,0.931506872177124,0.29681241512298584
32,0.9796393513679504,0.07133734971284866,0.9246575236320496,0.4108445346355438
33,0.9790576100349426,0.07027662545442581,0.9383561611175537,0.3223307132720947
34,0.9749854803085327,0.07553473114967346,0.9246575236320496,0.3050399720668793
35,0.9761489033699036,0.07635717839002609,0.931506872177124,0.2997918426990509
36,0.9790576100349426,0.06352265179157257,0.9383561611175537,0.3380698561668396
37,0.9837114810943604,0.06036316603422165,0.931506872177124,0.32725322246551514
38,0.9860383868217468,0.05266972631216049,0.8972602486610413,0.44297534227371216
39,0.9691681265830994,0.08761866390705109,0.9041095972061157,0.38051778078079224
40,0.9790576100349426,0.059828292578458786,0.9383561611175537,0.3771035373210907
41,0.985456645488739,0.05615028738975525,0.931506872177124,0.30039456486701965
42,0.9866201281547546,0.05396551266312599,0.9246575236320496,0.35549771785736084
43,0.9866201281547546,0.04602929204702377,0.9452054500579834,0.35810586810112
44,0.9848749041557312,0.052377719432115555,0.9109588861465454,0.32285240292549133
45,0.9813845157623291,0.06191112473607063,0.9452054500579834,0.3352866768836975
46,0.985456645488739,0.048368602991104126,0.9520547986030579,0.35053756833076477
47,0.9877836108207703,0.042170826345682144,0.9589040875434875,0.32454702258110046
48,0.9877836108207703,0.04339595139026642,0.9178082346916199,0.3198828101158142
49,0.9901105165481567,0.03984585031867027,0.9452054500579834,0.3744254410266876
50,0.9877836108207703,0.039941128343343735,0.9452054500579834,0.37252601981163025
51,0.9906922578811646,0.033801887184381485,0.9383561611175537,0.3579806685447693
52,0.9877836108207703,0.03772175312042236,0.9109588861465454,0.4377785921096802
53,0.9872018694877625,0.039739321917295456,0.931506872177124,0.3804210424423218
54,0.9877836108207703,0.040701501071453094,0.9383561611175537,0.35891422629356384
55,0.9912739992141724,0.0383957214653492,0.9383561611175537,0.31659793853759766
56,0.9842932224273682,0.04421364888548851,0.9109588861465454,0.4315841495990753
57,0.9837114810943604,0.04870760813355446,0.931506872177124,0.32955247163772583
58,0.9819662570953369,0.04640854895114899,0.9383561611175537,0.3307403028011322
59,0.9860383868217468,0.037030138075351715,0.9246575236320496,0.39356476068496704
60,0.9889470338821411,0.038880880922079086,0.9452054500579834,0.3655429780483246
61,0.992437481880188,0.028765248134732246,0.9452054500579834,0.3209013342857361
62,0.9813845157623291,0.05087641254067421,0.9109588861465454,0.4194626808166504
63,0.9901105165481567,0.032989803701639175,0.9452054500579834,0.3921862244606018
64,0.9895287752151489,0.02995450235903263,0.931506872177124,0.3343576192855835
65,0.9883653521537781,0.03149547427892685,0.9109588861465454,0.37467190623283386
66,0.9912739992141724,0.02718128077685833,0.9109588861465454,0.38974568247795105
67,0.9930192232131958,0.022927384823560715,0.9383561611175537,0.33540746569633484
68,0.9906922578811646,0.02665696106851101,0.9383561611175537,0.47207343578338623
69,0.9877836108207703,0.03720514476299286,0.9383561611175537,0.35063979029655457
70,0.9912739992141724,0.03127991408109665,0.9246575236320496,0.429456502199173
71,0.9906922578811646,0.03407604992389679,0.9520547986030579,0.42086806893348694
72,0.9918557405471802,0.032371219247579575,0.9452054500579834,0.4386182725429535
0,0.4700407087802887,1.5724531412124634,0.6095890402793884,1.1110386848449707
1,0.7225130796432495,0.8462904691696167,0.7260273694992065,0.76898592710495
2,0.8155904412269592,0.5843586921691895,0.8287671208381653,0.5932191014289856
3,0.8592205047607422,0.4621967673301697,0.8493150472640991,0.5481190085411072
4,0.8917975425720215,0.36126336455345154,0.8835616707801819,0.41835853457450867
5,0.8947062492370605,0.32093414664268494,0.8493150472640991,0.4553201198577881
6,0.9173938632011414,0.2749461829662323,0.8835616707801819,0.36966249346733093
7,0.9249563813209534,0.25844311714172363,0.8698630332946777,0.41555503010749817
8,0.9243746399879456,0.23476941883563995,0.9178082346916199,0.3411792516708374
9,0.941244900226593,0.21743197739124298,0.8972602486610413,0.3488844633102417
10,0.9377545118331909,0.20399971306324005,0.9383561611175537,0.28316429257392883
11,0.9360092878341675,0.19724969565868378,0.931506872177124,0.31251847743988037
12,0.9342641234397888,0.19481602311134338,0.9246575236320496,0.29673126339912415
13,0.9470622539520264,0.1684412807226181,0.9041095972061157,0.3091113269329071
14,0.948807418346405,0.15292517840862274,0.9246575236320496,0.33546724915504456
15,0.9575334787368774,0.14339958131313324,0.9246575236320496,0.27956533432006836
16,0.9575334787368774,0.1443379670381546,0.9109588861465454,0.33068159222602844
17,0.9581151604652405,0.14137354493141174,0.9109588861465454,0.33289340138435364
18,0.963350772857666,0.12674076855182648,0.9383561611175537,0.2932785451412201
19,0.9598603844642639,0.12213481962680817,0.9246575236320496,0.2869531512260437
20,0.9662594795227051,0.11332029849290848,0.9383561611175537,0.3643571138381958
21,0.9569517374038696,0.13082437217235565,0.931506872177124,0.28942131996154785
22,0.9645142555236816,0.12307540327310562,0.931506872177124,0.3689567446708679
23,0.9714950323104858,0.09777652472257614,0.9246575236320496,0.3387909233570099
24,0.9650959968566895,0.1085485965013504,0.9246575236320496,0.2942036986351013
25,0.9720767736434937,0.09671083837747574,0.9520547986030579,0.29509952664375305
26,0.9714950323104858,0.09249032288789749,0.931506872177124,0.3037751615047455
27,0.9685863852500916,0.10346822440624237,0.9452054500579834,0.33422890305519104
28,0.9784758687019348,0.08012659102678299,0.9452054500579834,0.27486446499824524
29,0.9761489033699036,0.07805895060300827,0.9520547986030579,0.2996215522289276
30,0.9738219976425171,0.0830017551779747,0.9383561611175537,0.33596932888031006
31,0.9802210330963135,0.06677693128585815,0.9452054500579834,0.28242287039756775
32,0.9790576100349426,0.06794159859418869,0.9383561611175537,0.3798663020133972
33,0.9767306447029114,0.08174284547567368,0.9452054500579834,0.2943626642227173
34,0.9767306447029114,0.06451025605201721,0.9452054500579834,0.3276509940624237
35,0.9790576100349426,0.06594011187553406,0.9589040875434875,0.29638659954071045
36,0.9790576100349426,0.0660037100315094,0.9520547986030579,0.26624467968940735
37,0.9848749041557312,0.052377402782440186,0.9383561611175537,0.3411690890789032
38,0.9784758687019348,0.06056240573525429,0.9452054500579834,0.3120313286781311
39,0.9813845157623291,0.06007721275091171,0.9383561611175537,0.2939145267009735
40,0.9813845157623291,0.056773338466882706,0.9520547986030579,0.33663463592529297
41,0.985456645488739,0.04609695449471474,0.9589040875434875,0.3102572560310364
42,0.9837114810943604,0.046611905097961426,0.931506872177124,0.3392419219017029
43,0.9837114810943604,0.055702999234199524,0.9383561611175537,0.30472469329833984
44,0.9906922578811646,0.042294811457395554,0.931506872177124,0.2970799505710602
45,0.9860383868217468,0.049458302557468414,0.9452054500579834,0.37177056074142456
46,0.9877836108207703,0.04214015603065491,0.9383561611175537,0.3588346838951111
47,0.9825479984283447,0.0489107184112072,0.9109588861465454,0.3742944598197937
48,0.9848749041557312,0.05085759237408638,0.931506872177124,0.3201811909675598
49,0.9837114810943604,0.04843816161155701,0.9383561611175537,0.3826443552970886
50,0.9906922578811646,0.03373169153928757,0.9452054500579834,0.3087376058101654
51,0.9889470338821411,0.03677847981452942,0.9452054500579834,0.3698684573173523
52,0.9877836108207703,0.03903466835618019,0.931506872177124,0.3563300669193268
53,0.9895287752151489,0.040531985461711884,0.8972602486610413,0.41694551706314087
54,0.9808027744293213,0.0555291511118412,0.9178082346916199,0.3491179645061493
55,0.9895287752151489,0.04213317856192589,0.9452054500579834,0.31737539172172546
56,0.9930192232131958,0.027818113565444946,0.9452054500579834,0.35160693526268005
57,0.9808027744293213,0.05970406159758568,0.9178082346916199,0.3374117910861969
58,0.9837114810943604,0.04997556284070015,0.9383561611175537,0.33669614791870117
59,0.9895287752151489,0.033473871648311615,0.9452054500579834,0.3692852556705475
60,0.9936009049415588,0.024957720190286636,0.9452054500579834,0.3483963906764984
0,0.49389180541038513,1.4191025495529175,0.6575342416763306,0.8691444993019104
1,0.7585805654525757,0.6897956132888794,0.7876712083816528,0.632243812084198
2,0.845258891582489,0.4554543197154999,0.8630136847496033,0.4666862487792969
3,0.8883071541786194,0.3494611084461212,0.8904109597206116,0.4255162179470062
4,0.9051774144172668,0.2949175238609314,0.8698630332946777,0.4409891366958618
5,0.9133216738700867,0.26044225692749023,0.9383561611175537,0.33019647002220154
6,0.9377545118331909,0.20446881651878357,0.8835616707801819,0.40878811478614807
