label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
five,0.4214654564857483,0.5861047506332397,1.0376414820711943e-06,0.49774298071861267,0.5673972368240356,-0.05079774558544159,0.5711162090301514,0.5328471660614014,-0.08002530038356781,0.6426608562469482,0.5327433347702026,-0.10523418337106705,0.7015044093132019,0.5557568669319153,-0.13051079213619232,0.5409087538719177,0.3460298478603363,-0.04377398267388344,0.5875067114830017,0.24967750906944275,-0.06635931879281998,0.612271785736084,0.18775880336761475,-0.08630377054214478,0.6321093440055847,0.13379760086536407,-0.10280496627092361,0.488251656293869,0.31342247128486633,-0.04059011861681938,0.5176410675048828,0.20527225732803345,-0.05898085981607437,0.5369580984115601,0.13694268465042114,-0.07829330116510391,0.5525667667388916,0.0810457319021225,-0.09328769147396088,0.432778000831604,0.3141602873802185,-0.04323941096663475,0.4310808479785919,0.20380783081054688,-0.06461694836616516,0.434167742729187,0.13664516806602478,-0.08790146559476852,0.43954333662986755,0.07970224320888519,-0.10442749410867691,0.3766842484474182,0.3455837666988373,-0.05060466378927231,0.34918564558029175,0.27044016122817993,-0.07305040955543518,0.3332136273384094,0.22100508213043213,-0.0875680148601532,0.32574576139450073,0.1713733673095703,-0.0972420945763588
five,0.47570353746414185,0.6187856197357178,9.811158179218182e-07,0.4791709780693054,0.6763070821762085,-0.0688164010643959,0.48641830682754517,0.7235487699508667,-0.11347120255231857,0.484433650970459,0.7786417007446289,-0.14893920719623566,0.47794824838638306,0.8255247473716736,-0.18494358658790588,0.5929198861122131,0.6689450740814209,-0.08885117620229721,0.6527898907661438,0.6954237222671509,-0.12015228718519211,0.6952949166297913,0.7066469788551331,-0.1432466059923172,0.7312030792236328,0.7140820026397705,-0.1595747023820877,0.6016838550567627,0.6241326928138733,-0.07119838893413544,0.6688501834869385,0.6440064907073975,-0.09628476947546005,0.7145823836326599,0.6533950567245483,-0.11458872258663177,0.7498573660850525,0.6592960357666016,-0.12871399521827698,0.5961406230926514,0.5828878879547119,-0.057891782373189926,0.6584950685501099,0.5784221291542053,-0.07841654866933823,0.700023889541626,0.5692654252052307,-0.0975245013833046,0.7320992350578308,0.5629913210868835,-0.1118609830737114,0.5803977251052856,0.5443955063819885,-0.05021819844841957,0.6197547912597656,0.5215058326721191,-0.06754457205533981,0.6474369764328003,0.5031053423881531,-0.0808049887418747,0.6734481453895569,0.4909873604774475,-0.09138162434101105
five,0.5377522110939026,0.7874524593353271,6.181712137731665e-07,0.5414285063743591,0.7142402529716492,0.010108090937137604,0.5357432961463928,0.657172679901123,0.008892721496522427,0.5286286473274231,0.6057758927345276,0.007595491595566273,0.5331941843032837,0.5664002895355225,0.005043698940426111,0.4435599148273468,0.6649512648582458,-0.01419472973793745,0.3932056427001953,0.6065980195999146,-0.0207525547593832,0.36256566643714905,0.5707241296768188,-0.02030137926340103,0.3418319523334503,0.5375456809997559,-0.019977284595370293,0.4165347218513489,0.695513129234314,-0.022218970581889153,0.35338467359542847,0.6458560228347778,-0.03377709165215492,0.3137982487678528,0.6119933128356934,-0.03739052638411522,0.2865545153617859,0.5832217335700989,-0.03802989423274994,0.406152606010437,0.7434634566307068,-0.027985161170363426,0.3282206654548645,0.7402269244194031,-0.045971620827913284,0.27551543712615967,0.7358394861221313,-0.06238649785518646,0.23679205775260925,0.7281449437141418,-0.07096130400896072,0.41126877069473267,0.7974832653999329,-0.029821373522281647,0.3514353930950165,0.829174280166626,-0.04997089132666588,0.3178713917732239,0.852092444896698,-0.06387036293745041,0.2875921130180359,0.8658968210220337,-0.07094355672597885
five,0.5271853804588318,0.6754014492034912,1.0240030405839207e-06,0.5173192620277405,0.7353746891021729,-0.05609975382685661,0.5098631978034973,0.7854610681533813,-0.09747892618179321,0.4964917004108429,0.8331940770149231,-0.13216081261634827,0.477455198764801,0.8737868070602417,-0.16780975461006165,0.6218653917312622,0.7751991152763367,-0.07802510261535645,0.6718288660049438,0.8183051943778992,-0.10989312827587128,0.7092674374580383,0.8434128761291504,-0.13281111419200897,0.7406585216522217,0.8636952638626099,-0.1482788622379303,0.6393505930900574,0.7334938049316406,-0.06639201939105988,0.6966131925582886,0.7755616903305054,-0.09258586168289185,0.7384753227233887,0.8011729717254639,-0.11046766489744186,0.7755960822105408,0.8224437236785889,-0.1228400394320488,0.6423214077949524,0.6910356879234314,-0.058073509484529495,0.7021059393882751,0.7073260545730591,-0.08038297295570374,0.7417458891868591,0.7136313319206238,-0.0976947695016861,0.7742788791656494,0.7208222150802612,-0.10900450497865677,0.6332896947860718,0.6491801738739014,-0.054030291736125946,0.6740932464599609,0.6440914273262024,-0.07248002290725708,0.7033818364143372,0.6389007568359375,-0.08341658115386963,0.7312461137771606,0.6386645436286926,-0.09055278450250626
five,0.5063363313674927,0.7293965220451355,8.184645139408531e-07,0.4941598176956177,0.78719162940979,-0.05000417307019234,0.4838019013404846,0.8370086550712585,-0.08896568417549133,0.4563817083835602,0.88176029920578,-0.1235312670469284,0.42478278279304504,0.9198834896087646,-0.1571584939956665,0.5871955752372742,0.8509714603424072,-0.05560258775949478,0.6189482808113098,0.8985750675201416,-0.08565198630094528,0.6193475127220154,0.9186312556266785,-0.10903746634721756,0.6152631044387817,0.9304945468902588,-0.12242267280817032,0.6150621175765991,0.8170197606086731,-0.04241955280303955,0.6501110792160034,0.8713899850845337,-0.06372597813606262,0.6646566390991211,0.8994638323783875,-0.08010246604681015,0.6741083860397339,0.9250898361206055,-0.09180726855993271,0.6323563456535339,0.7815186977386475,-0.033526308834552765,0.6727117896080017,0.8257130980491638,-0.04726697504520416,0.6998415589332581,0.8528340458869934,-0.057942021638154984,0.7207421064376831,0.8805454969406128,-0.06565576791763306,0.6401014924049377,0.7406370639801025,-0.029121175408363342,0.677158772945404,0.768090009689331,-0.032556939870119095,0.7019504308700562,0.7862602472305298,-0.0336289182305336,0.723395586013794,0.8092814683914185,-0.03563453629612923
five,0.562544584274292,0.7559587359428406,7.675382676097797e-07,0.5379654765129089,0.804297149181366,-0.03478040173649788,0.5146782398223877,0.8446789383888245,-0.06010139733552933,0.47795653343200684,0.8747132420539856,-0.08421412110328674,0.443011611700058,0.8961881399154663,-0.106954425573349,0.6000271439552307,0.8972033858299255,-0.012553300708532333,0.624343752861023,0.9531437158584595,-0.030565481632947922,0.6211342811584473,0.9658837914466858,-0.05026499927043915,0.6173292398452759,0.9665169715881348,-0.06179368123412132,0.6341336965560913,0.8828281760215759,-0.003455730387941003,0.6566591262817383,0.955991804599762,-0.014091141521930695,0.6631612777709961,0.9896675944328308,-0.03061753325164318,0.6683143377304077,1.0173850059509277,-0.042866237461566925,0.6607248783111572,0.859932541847229,0.0005394546315073967,0.6899734139442444,0.9268763065338135,-0.003931868355721235,0.7102948427200317,0.9659253358840942,-0.014968836680054665,0.7254225015640259,1.005154013633728,-0.023331785574555397,0.6796116232872009,0.8288922309875488,0.0006931828102096915,0.7046730518341064,0.8772304058074951,0.006733008660376072,0.7223888635635376,0.9066001772880554,0.008870690129697323,0.7367531061172485,0.9397186636924744,0.00823118258267641
five,0.5705761909484863,0.694901168346405,8.139601845869038e-07,0.5416118502616882,0.7353379726409912,-0.040912315249443054,0.5148955583572388,0.7755435705184937,-0.07178013771772385,0.4789925217628479,0.7999758124351501,-0.09991991519927979,0.44465845823287964,0.8118615746498108,-0.13015255331993103,0.5970634818077087,0.852642297744751,-0.050913289189338684,0.6118276119232178,0.9298710823059082,-0.07837401330471039,0.6216176152229309,0.9774140119552612,-0.10091372579336166,0.6322524547576904,1.0187441110610962,-0.11688035726547241,0.6278023719787598,0.8357231616973877,-0.04713845252990723,0.6501685380935669,0.9150457382202148,-0.06989862024784088,0.6652960777282715,0.9674443602561951,-0.09050697833299637,0.6793619394302368,1.0139992237091064,-0.10622990131378174,0.6512002348899841,0.804702877998352,-0.04676062613725662,0.6814889907836914,0.8743634819984436,-0.06474550068378448,0.702043890953064,0.9167214035987854,-0.08151484280824661,0.7189138531684875,0.9556942582130432,-0.0935419574379921,0.6656156778335571,0.764130175113678,-0.04990139231085777,0.6925432682037354,0.8082337379455566,-0.06150416284799576,0.7098228931427002,0.838104784488678,-0.06870274245738983,0.7242377996444702,0.8705050349235535,-0.0747884213924408
five,0.5250470042228699,0.652204692363739,-1.9528818029357353e-07,0.4815150797367096,0.6589261293411255,-0.023099977523088455,0.4410237967967987,0.6852820515632629,-0.03713267296552658,0.40655046701431274,0.705427348613739,-0.047074608504772186,0.3771537244319916,0.71579909324646,-0.059567976742982864,0.4939088523387909,0.668716311454773,-0.05646029859781265,0.5053194165229797,0.6874512434005737,-0.07971334457397461,0.5123311281204224,0.7013658881187439,-0.09623595327138901,0.5223910808563232,0.7171907424926758,-0.10685639828443527,0.530264675617218,0.6716367602348328,-0.05734725296497345,0.5454859733581543,0.7333195209503174,-0.07701480388641357,0.5589928030967712,0.7834163308143616,-0.09412027895450592,0.5740674734115601,0.8272265791893005,-0.11043620854616165,0.5575650334358215,0.6759922504425049,-0.057271040976047516,0.5784121751785278,0.7322982549667358,-0.07947582006454468,0.5976964831352234,0.7797200083732605,-0.09293556213378906,0.6132832169532776,0.8235566020011902,-0.10426514595746994,0.5805346965789795,0.675930380821228,-0.057714883238077164,0.6072310209274292,0.7112970352172852,-0.07411759346723557,0.6309530735015869,0.7358830571174622,-0.07688361406326294,0.650610089302063,0.7623487114906311,-0.0810256153345108
five,0.5087608695030212,0.623881459236145,1.4817578630754724e-07,0.4742193818092346,0.6378606557846069,-0.03937476873397827,0.4438561797142029,0.6624047160148621,-0.06488759070634842,0.4134972095489502,0.6795627474784851,-0.08627624809741974,0.38608163595199585,0.69474858045578,-0.1093776524066925,0.5075913667678833,0.7008459568023682,-0.06201620399951935,0.5221588015556335,0.7478046417236328,-0.08833255618810654,0.5319980382919312,0.7752318382263184,-0.1075139045715332,0.5423909425735474,0.8025293350219727,-0.12111707776784897,0.5364768505096436,0.6889973878860474,-0.05687166750431061,0.5623483657836914,0.7408964037895203,-0.07821308076381683,0.5805317759513855,0.7708922624588013,-0.09264642745256424,0.598868727684021,0.7965050935745239,-0.10523199290037155,0.5557724237442017,0.6703296899795532,-0.05376313626766205,0.5850470066070557,0.706499457359314,-0.07303885370492935,0.6069199442863464,0.7297061681747437,-0.08336234837770462,0.6269137263298035,0.7498458027839661,-0.09176512807607651,0.5679147839546204,0.6472591757774353,-0.0541289784014225,0.592753529548645,0.6724296808242798,-0.0694998949766159,0.610680341720581,0.6874250173568726,-0.07543108612298965,0.6275036334991455,0.7016637325286865,-0.08084191381931305
five,0.49626240134239197,0.6101763248443604,2.621293617721676e-07,0.46628057956695557,0.6272944808006287,-0.03355633467435837,0.4401054382324219,0.6568795442581177,-0.056541889905929565,0.4107370972633362,0.6788948774337769,-0.0761905312538147,0.3854089379310608,0.6962231397628784,-0.09771845489740372,0.5064541697502136,0.6830792427062988,-0.0552373044192791,0.5262910723686218,0.7214040160179138,-0.07755044847726822,0.5409175753593445,0.7471958994865417,-0.09364287555217743,0.5570264458656311,0.7713245153427124,-0.10526005178689957,0.5331742763519287,0.6702942252159119,-0.050709161907434464,0.5633610486984253,0.713624119758606,-0.06879625469446182,0.5826472043991089,0.7403931617736816,-0.08117662370204926,0.6023844480514526,0.7631136178970337,-0.09190202504396439,0.550437867641449,0.6514544486999512,-0.04743117839097977,0.5825107097625732,0.6847065687179565,-0.062557652592659,0.6033068895339966,0.7051125168800354,-0.07103513181209564,0.6224066615104675,0.7215021252632141,-0.07794595509767532,0.5602229833602905,0.62800532579422,-0.04708889126777649,0.5850781202316284,0.6525747776031494,-0.05839003995060921,0.6013444662094116,0.6674628853797913,-0.06297598779201508,0.6165465116500854,0.6795071363449097,-0.06727298349142075
five,0.47790127992630005,0.6286688446998596,5.076300908513076e-07,0.5049206614494324,0.6465650200843811,-0.022597305476665497,0.5398125052452087,0.6542036533355713,-0.03288764879107475,0.5703651905059814,0.6658960580825806,-0.04031207039952278,0.5912681221961975,0.6849693655967712,-0.04714956134557724,0.5680389404296875,0.6038384437561035,-0.017171580344438553,0.6096274256706238,0.5922457575798035,-0.027968918904662132,0.6362334489822388,0.585520327091217,-0.036511342972517014,0.6566824913024902,0.582125186920166,-0.041660577058792114,0.5575777292251587,0.5806752443313599,-0.012152968905866146,0.5979704260826111,0.5716635584831238,-0.018409647047519684,0.6236019730567932,0.5684835314750671,-0.023331405594944954,0.6450808644294739,0.5683082342147827,-0.02578771859407425,0.5400428771972656,0.5644860863685608,-0.009740649722516537,0.5722377896308899,0.5478853583335876,-0.015983739867806435,0.5924758911132812,0.5389912128448486,-0.01919873058795929,0.6103062629699707,0.5350323915481567,-0.020662501454353333,0.5159360766410828,0.5546526312828064,-0.009662178345024586,0.531613290309906,0.5378389358520508,-0.015084534883499146,0.5417965650558472,0.5311033725738525,-0.014612536877393723,0.5511460304260254,0.527617335319519,-0.013033823110163212
five,0.40610697865486145,0.5817628502845764,1.0038822892965982e-06,0.47877198457717896,0.5520650148391724,-0.05116462707519531,0.5471285581588745,0.508122444152832,-0.08065927773714066,0.6155882477760315,0.4962528944015503,-0.10618659853935242,0.6743536591529846,0.5091649293899536,-0.131869837641716,0.5048370361328125,0.3314529061317444,-0.045298196375370026,0.5446408987045288,0.2338058054447174,-0.06853140890598297,0.5650184154510498,0.1701432466506958,-0.0883118286728859,0.5796846151351929,0.11472372710704803,-0.10463906079530716,0.45230215787887573,0.30702638626098633,-0.0423702634871006,0.4733734428882599,0.20002812147140503,-0.06215326115489006,0.486704021692276,0.13191892206668854,-0.08114650845527649,0.4966197907924652,0.07471634447574615,-0.09573076665401459,0.3988244831562042,0.3155200481414795,-0.04544292017817497,0.3895770311355591,0.20819705724716187,-0.06914109736680984,0.3872372508049011,0.14163441956043243,-0.09256106615066528,0.38770824670791626,0.08322353661060333,-0.1088327094912529,0.34718772768974304,0.35327768325805664,-0.053158633410930634,0.3151141405105591,0.28207844495773315,-0.07787876576185226,0.2961179316043854,0.23542702198028564,-0.09335421025753021,0.28611722588539124,0.18608753383159637,-0.10359352082014084
five,0.4643947184085846,0.724827229976654,8.220282410320578e-08,0.4726240634918213,0.6659719347953796,0.021423950791358948,0.47136011719703674,0.6165545582771301,0.023726049810647964,0.4690151512622833,0.5835871696472168,0.019963771104812622,0.46453991532325745,0.5518614053726196,0.012955848127603531,0.47544074058532715,0.5868481993675232,-0.0023812679573893547,0.4726044535636902,0.5267108082771301,-0.014173466712236404,0.4690059423446655,0.48412346839904785,-0.02162308245897293,0.4666438102722168,0.44842424988746643,-0.027930578216910362,0.47744715213775635,0.5953437089920044,-0.025037644430994987,0.46972888708114624,0.529251217842102,-0.03908458724617958,0.4636201560497284,0.48105180263519287,-0.048171572387218475,0.4590967297554016,0.4431617259979248,-0.05558942258358002,0.47762784361839294,0.6127864122390747,-0.04605625569820404,0.4708540737628937,0.5492668151855469,-0.05863751098513603,0.4649467170238495,0.505544900894165,-0.06609499454498291,0.45963338017463684,0.46918612718582153,-0.07297825068235397,0.4803132116794586,0.6377392411231995,-0.06493492424488068,0.4737337529659271,0.5950791239738464,-0.07944214344024658,0.4687734842300415,0.5653849840164185,-0.08609987050294876,0.46363699436187744,0.5398684740066528,-0.09155233949422836
